WP0+,-4.558179140090942
WP1+,-6.417792320251465
WP2+,-8.383658647537231
WP3+,-10.464208602905273
WP4+,-10.73841643333435
WP5+,-11.87225890159607
WP6+,-13.2861807346344
WP7+,-14.394434452056885
WP8+,-16.612231731414795
WP9+,-17.071794509887695
WP10+,-18.49312925338745
WP11+,-19.4649019241333
WP12+,-21.64527440071106
WP13+,-22.64671754837036
WP14+,-24.79454517364502
WP15+,-26.629589557647705
WP16+,-27.91120433807373
WP17+,-37.600080728530884
