WP0+,-4.46297025680542
WP1+,-6.293898582458496
WP2+,-8.231305360794067
WP3+,-10.3508141040802
WP4+,-10.697728157043457
WP5+,-11.871509075164795
WP6+,-13.293296813964844
WP7+,-14.371456623077393
WP8+,-16.61902379989624
WP9+,-17.216259241104126
WP10+,-18.984646797180176
WP11+,-19.959270477294922
WP12+,-22.173259496688843
WP13+,-23.14736533164978
WP14+,-25.437053680419922
WP15+,-27.444018363952637
WP16+,-28.75802516937256
WP17+,-38.83830666542053
